"purl","group_id","artifact_id","git_url"
"pkg:maven/org.jodd/jodd-mail","org.jodd","jodd-mail","https://github.com/oblac/jodd"
"pkg:maven/org.jodd/jodd-servlet","org.jodd","jodd-servlet","https://github.com/oblac/jodd"
"pkg:maven/org.jodd/jodd","org.jodd","jodd","https://github.com/oblac/jodd"
"pkg:maven/org.jodd/jodd-json","org.jodd","jodd-json","https://github.com/oblac/jodd"
"pkg:maven/org.jodd/jodd-madvoc","org.jodd","jodd-madvoc","https://github.com/oblac/jodd"
"pkg:maven/org.jodd/jodd-vtor","org.jodd","jodd-vtor","https://github.com/oblac/jodd"
"pkg:maven/com.squareup.wire/wire-gson-support","com.squareup.wire","wire-gson-support","https://github.com/square/wire"
"pkg:maven/org.jooq/jooq-parent","org.jooq","jooq-parent","https://github.com/jOOQ/jOOQ"
"pkg:maven/com.squareup.wire/wire-compiler","com.squareup.wire","wire-compiler","https://github.com/square/wire"
"pkg:maven/org.jooq/jooq-meta","org.jooq","jooq-meta","https://github.com/jOOQ/jOOQ"
"pkg:maven/org.jooq/jooq-scala","org.jooq","jooq-scala","https://github.com/jOOQ/jOOQ"
"pkg:maven/com.squareup.wire/wire-codegen-sample","com.squareup.wire","wire-codegen-sample","https://github.com/square/wire"
"pkg:maven/com.squareup.wire/wire-java-generator","com.squareup.wire","wire-java-generator","https://github.com/square/wire"
"pkg:maven/com.squareup.wire/wire-runtime","com.squareup.wire","wire-runtime","https://github.com/square/wire"
"pkg:maven/com.squareup.wire/wire-sample","com.squareup.wire","wire-sample","https://github.com/square/wire"
"pkg:maven/org.bytedeco/javacv","org.bytedeco","javacv","https://github.com/bytedeco/javacv"
"pkg:maven/org.springframework.security/spring-security-acl","org.springframework.security","spring-security-acl","https://github.com/spring-projects/spring-security"
"pkg:maven/org.springframework.security/spring-security-openid","org.springframework.security","spring-security-openid","https://github.com/spring-projects/spring-security"
"pkg:maven/org.springframework.security/spring-security-aspects","org.springframework.security","spring-security-aspects","https://github.com/spring-projects/spring-security"
"pkg:maven/org.springframework.security/spring-security-ldap","org.springframework.security","spring-security-ldap","https://github.com/spring-projects/spring-security"
"pkg:maven/org.reactivestreams/reactive-streams-tck","org.reactivestreams","reactive-streams-tck","https://github.com/reactive-streams/reactive-streams-jvm"
"pkg:maven/org.twitter4j/twitter4j-appengine","org.twitter4j","twitter4j-appengine","https://github.com/yusuke/twitter4j"
"pkg:maven/org.twitter4j/twitter4j-async","org.twitter4j","twitter4j-async","https://github.com/yusuke/twitter4j"
"pkg:maven/org.twitter4j/twitter4j-media-support","org.twitter4j","twitter4j-media-support","https://github.com/yusuke/twitter4j"
"pkg:maven/org.twitter4j/twitter4j-examples","org.twitter4j","twitter4j-examples","https://github.com/yusuke/twitter4j"
"pkg:maven/eu.inmite.android.lib/android-styled-dialogs","eu.inmite.android.lib","android-styled-dialogs","https://github.com/avast/android-styled-dialogs"
"pkg:maven/com.flaviofaria/kenburnsview","com.flaviofaria","kenburnsview","https://github.com/flavioarfaria/KenBurnsView"
"pkg:maven/org.mybatis.generator/mybatis-generator-maven-plugin","org.mybatis.generator","mybatis-generator-maven-plugin","https://github.com/mybatis/generator"
"pkg:maven/org.mybatis.generator/mybatis-generator","org.mybatis.generator","mybatis-generator","https://github.com/mybatis/generator"
"pkg:maven/com.jpardogo.materialtabstrip/library","com.jpardogo.materialtabstrip","library","https://github.com/jpardogo/PagerSlidingTabStrip"
"pkg:maven/org.bitcoinj/bitcoinj-core","org.bitcoinj","bitcoinj-core","https://github.com/bitcoinj/bitcoinj"
"pkg:maven/com.mikepenz/fastadapter-extensions","com.mikepenz","fastadapter-extensions","https://github.com/mikepenz/FastAdapter"
"pkg:maven/org.keycloak/keycloak-adapter-spi","org.keycloak","keycloak-adapter-spi","https://github.com/keycloak/keycloak"
"pkg:maven/org.keycloak/keycloak-dependencies-server-all","org.keycloak","keycloak-dependencies-server-all","https://github.com/keycloak/keycloak"
"pkg:maven/org.keycloak/keycloak-dependencies-server-min","org.keycloak","keycloak-dependencies-server-min","https://github.com/keycloak/keycloak"
"pkg:maven/org.keycloak/keycloak-jetty92-adapter","org.keycloak","keycloak-jetty92-adapter","https://github.com/keycloak/keycloak"
"pkg:maven/org.keycloak/keycloak-services","org.keycloak","keycloak-services","https://github.com/keycloak/keycloak"
"pkg:maven/org.keycloak/keycloak-servlet-oauth-client","org.keycloak","keycloak-servlet-oauth-client","https://github.com/keycloak/keycloak"
"pkg:maven/org.keycloak/keycloak-as7-adapter","org.keycloak","keycloak-as7-adapter","https://github.com/keycloak/keycloak"
"pkg:maven/org.keycloak/keycloak-installed-adapter","org.keycloak","keycloak-installed-adapter","https://github.com/keycloak/keycloak"
"pkg:maven/org.keycloak/keycloak-jboss-adapter-core","org.keycloak","keycloak-jboss-adapter-core","https://github.com/keycloak/keycloak"
"pkg:maven/com.daimajia.easing/library","com.daimajia.easing","library","https://github.com/daimajia/AnimationEasingFunctions"
"pkg:maven/org.keycloak/keycloak-jetty81-adapter","org.keycloak","keycloak-jetty81-adapter","https://github.com/keycloak/keycloak"
"pkg:maven/org.keycloak/keycloak-model-api","org.keycloak","keycloak-model-api","https://github.com/keycloak/keycloak"
"pkg:maven/org.keycloak/keycloak-undertow-adapter-spi","org.keycloak","keycloak-undertow-adapter-spi","https://github.com/keycloak/keycloak"
"pkg:maven/org.keycloak/keycloak-jetty-core","org.keycloak","keycloak-jetty-core","https://github.com/keycloak/keycloak"
"pkg:maven/org.keycloak/keycloak-model-jpa","org.keycloak","keycloak-model-jpa","https://github.com/keycloak/keycloak"
"pkg:maven/org.keycloak/keycloak-tomcat6-adapter","org.keycloak","keycloak-tomcat6-adapter","https://github.com/keycloak/keycloak"
"pkg:maven/org.keycloak/keycloak-tomcat8-adapter","org.keycloak","keycloak-tomcat8-adapter","https://github.com/keycloak/keycloak"
"pkg:maven/org.keycloak/keycloak-adapter-feature-pack","org.keycloak","keycloak-adapter-feature-pack","https://github.com/keycloak/keycloak"
"pkg:maven/org.keycloak/keycloak-admin-client","org.keycloak","keycloak-admin-client","https://github.com/keycloak/keycloak"
"pkg:maven/org.keycloak/keycloak-tomcat-core-adapter","org.keycloak","keycloak-tomcat-core-adapter","https://github.com/keycloak/keycloak"
"pkg:maven/com.mikepenz.aboutlibraries/library","com.mikepenz.aboutlibraries","library","https://github.com/mikepenz/AboutLibraries"
"pkg:maven/com.xeiam.xchange/xchange-coinfloor","com.xeiam.xchange","xchange-coinfloor","https://github.com/timmolter/XChange"
"pkg:maven/com.xeiam.xchange/xchange-examples","com.xeiam.xchange","xchange-examples","https://github.com/timmolter/XChange"
"pkg:maven/com.xeiam.xchange/xchange-bitcoinaverage","com.xeiam.xchange","xchange-bitcoinaverage","https://github.com/timmolter/XChange"
"pkg:maven/com.xeiam.xchange/xchange-btcchina","com.xeiam.xchange","xchange-btcchina","https://github.com/timmolter/XChange"
"pkg:maven/com.xeiam.xchange/xchange-campbx","com.xeiam.xchange","xchange-campbx","https://github.com/timmolter/XChange"
"pkg:maven/com.xeiam.xchange/xchange-openexchangerates","com.xeiam.xchange","xchange-openexchangerates","https://github.com/timmolter/XChange"
"pkg:maven/com.xeiam.xchange/xchange-bitfinex","com.xeiam.xchange","xchange-bitfinex","https://github.com/timmolter/XChange"
"pkg:maven/com.xeiam.xchange/xchange-btce","com.xeiam.xchange","xchange-btce","https://github.com/timmolter/XChange"
"pkg:maven/com.xeiam.xchange/xchange-bitcurex","com.xeiam.xchange","xchange-bitcurex","https://github.com/timmolter/XChange"
"pkg:maven/com.xeiam.xchange/xchange-bitstamp","com.xeiam.xchange","xchange-bitstamp","https://github.com/timmolter/XChange"
"pkg:maven/com.xeiam.xchange/xchange-cavirtex","com.xeiam.xchange","xchange-cavirtex","https://github.com/timmolter/XChange"
"pkg:maven/com.xeiam.xchange/xchange-cexio","com.xeiam.xchange","xchange-cexio","https://github.com/timmolter/XChange"
"pkg:maven/com.xeiam.xchange/xchange-coinbase","com.xeiam.xchange","xchange-coinbase","https://github.com/timmolter/XChange"
"pkg:maven/com.xeiam.xchange/xchange-bitcoincharts","com.xeiam.xchange","xchange-bitcoincharts","https://github.com/timmolter/XChange"
"pkg:maven/com.xeiam.xchange/xchange-bittrex","com.xeiam.xchange","xchange-bittrex","https://github.com/timmolter/XChange"
"pkg:maven/com.xeiam.xchange/xchange-kraken","com.xeiam.xchange","xchange-kraken","https://github.com/timmolter/XChange"
"pkg:maven/com.squareup/tape","com.squareup","tape","https://github.com/square/tape"
"pkg:maven/com.balysv/material-ripple","com.balysv","material-ripple","https://github.com/balysv/material-ripple"
"pkg:maven/me.chanjar/weixin-java-cp","me.chanjar","weixin-java-cp","https://github.com/chanjarster/weixin-java-tools"
"pkg:maven/me.chanjar/weixin-java-mp","me.chanjar","weixin-java-mp","https://github.com/chanjarster/weixin-java-tools"
"pkg:maven/org.wildfly/wildfly-ee","org.wildfly","wildfly-ee","https://github.com/wildfly/wildfly"
"pkg:maven/org.wildfly/wildfly-feature-pack","org.wildfly","wildfly-feature-pack","https://github.com/wildfly/wildfly"
"pkg:maven/org.wildfly/wildfly-clustering-api","org.wildfly","wildfly-clustering-api","https://github.com/wildfly/wildfly"
"pkg:maven/org.wildfly/wildfly-security","org.wildfly","wildfly-security","https://github.com/wildfly/wildfly"
"pkg:maven/org.wildfly/wildfly-servlet-feature-pack","org.wildfly","wildfly-servlet-feature-pack","https://github.com/wildfly/wildfly"
"pkg:maven/org.wildfly/wildfly-arquillian-container-managed","org.wildfly","wildfly-arquillian-container-managed","https://github.com/wildfly/wildfly"
"pkg:maven/info.android15.nucleus/nucleus","info.android15.nucleus","nucleus","https://github.com/konmik/nucleus"
"pkg:maven/com.graphql-java/graphql-java","com.graphql-java","graphql-java","https://github.com/graphql-java/graphql-java"
"pkg:maven/com.jakewharton.threetenabp/threetenabp","com.jakewharton.threetenabp","threetenabp","https://github.com/JakeWharton/ThreeTenABP"
"pkg:maven/com.spotify/helios-client","com.spotify","helios-client","https://github.com/spotify/helios"
"pkg:maven/net.bytebuddy/byte-buddy-agent","net.bytebuddy","byte-buddy-agent","https://github.com/raphw/byte-buddy"
"pkg:maven/net.bytebuddy/byte-buddy-dep","net.bytebuddy","byte-buddy-dep","https://github.com/raphw/byte-buddy"
"pkg:maven/com.jjoe64/graphview","com.jjoe64","graphview","https://github.com/appsthatmatter/GraphView"
"pkg:maven/com.github.flavienlaurent.datetimepicker/library","com.github.flavienlaurent.datetimepicker","library","https://github.com/flavienlaurent/datetimepicker"
"pkg:maven/com.netflix.ribbon/ribbon","com.netflix.ribbon","ribbon","https://github.com/Netflix/ribbon"
"pkg:maven/com.netflix.ribbon/ribbon-loadbalancer","com.netflix.ribbon","ribbon-loadbalancer","https://github.com/Netflix/ribbon"
"pkg:maven/com.netflix.ribbon/ribbon-transport","com.netflix.ribbon","ribbon-transport","https://github.com/Netflix/ribbon"
"pkg:maven/org.eclipse.jetty/apache-jstl","org.eclipse.jetty","apache-jstl","https://github.com/eclipse/jetty.project"
"pkg:maven/org.eclipse.jetty/jetty-rewrite","org.eclipse.jetty","jetty-rewrite","https://github.com/eclipse/jetty.project"
"pkg:maven/org.eclipse.jetty/jetty-start","org.eclipse.jetty","jetty-start","https://github.com/eclipse/jetty.project"
"pkg:maven/org.eclipse.jetty.aggregate/jetty-all","org.eclipse.jetty.aggregate","jetty-all","https://github.com/eclipse/jetty.project"
"pkg:maven/org.eclipse.jetty/jetty-alpn-client","org.eclipse.jetty","jetty-alpn-client","https://github.com/eclipse/jetty.project"
"pkg:maven/org.eclipse.jetty.http2/http2-hpack","org.eclipse.jetty.http2","http2-hpack","https://github.com/eclipse/jetty.project"
"pkg:maven/org.eclipse.jetty.spdy/spdy-http-server","org.eclipse.jetty.spdy","spdy-http-server","https://github.com/eclipse/jetty.project"
"pkg:maven/org.eclipse.jetty/jetty-jaas","org.eclipse.jetty","jetty-jaas","https://github.com/eclipse/jetty.project"
"pkg:maven/org.eclipse.jetty/jetty-jaspi","org.eclipse.jetty","jetty-jaspi","https://github.com/eclipse/jetty.project"
"pkg:maven/org.eclipse.jetty/jetty-runner","org.eclipse.jetty","jetty-runner","https://github.com/eclipse/jetty.project"
"pkg:maven/org.eclipse.jetty/jetty-deploy","org.eclipse.jetty","jetty-deploy","https://github.com/eclipse/jetty.project"
"pkg:maven/org.eclipse.jetty/jetty-maven-plugin","org.eclipse.jetty","jetty-maven-plugin","https://github.com/eclipse/jetty.project"
"pkg:maven/org.eclipse.jetty/jetty-quickstart","org.eclipse.jetty","jetty-quickstart","https://github.com/eclipse/jetty.project"
"pkg:maven/org.eclipse.jetty.websocket/javax-websocket-server-impl","org.eclipse.jetty.websocket","javax-websocket-server-impl","https://github.com/eclipse/jetty.project"
"pkg:maven/org.eclipse.jetty.websocket/websocket-api","org.eclipse.jetty.websocket","websocket-api","https://github.com/eclipse/jetty.project"
"pkg:maven/org.eclipse.jetty/jetty-proxy","org.eclipse.jetty","jetty-proxy","https://github.com/eclipse/jetty.project"
"pkg:maven/io.undertow/undertow-websockets-jsr","io.undertow","undertow-websockets-jsr","https://github.com/undertow-io/undertow"
"pkg:maven/io.undertow/undertow-core","io.undertow","undertow-core","https://github.com/undertow-io/undertow"
"pkg:maven/io.undertow/undertow-servlet","io.undertow","undertow-servlet","https://github.com/undertow-io/undertow"
"pkg:maven/com.ToxicBakery.viewpager.transforms/view-pager-transforms","com.ToxicBakery.viewpager.transforms","view-pager-transforms","https://github.com/ToxicBakery/ViewPagerTransforms"
"pkg:maven/org.altbeacon/android-beacon-library","org.altbeacon","android-beacon-library","https://github.com/AltBeacon/android-beacon-library"
"pkg:maven/org.spockframework/spock-spring","org.spockframework","spock-spring","https://github.com/spockframework/spock"
"pkg:maven/cglib/cglib-sample","cglib","cglib-sample","https://github.com/cglib/cglib"
"pkg:maven/com.r0adkll/slidableactivity","com.r0adkll","slidableactivity","https://github.com/r0adkll/Slidr"
"pkg:maven/com.netflix.curator/curator-x-discovery","com.netflix.curator","curator-x-discovery","https://github.com/Netflix/curator"
"pkg:maven/com.romainpiel.shimmer/library","com.romainpiel.shimmer","library","https://github.com/RomainPiel/Shimmer-android"
"pkg:maven/com.netflix.curator/curator-client","com.netflix.curator","curator-client","https://github.com/Netflix/curator"
"pkg:maven/com.netflix.curator/curator-test","com.netflix.curator","curator-test","https://github.com/Netflix/curator"
"pkg:maven/com.netflix.curator/curator-recipes","com.netflix.curator","curator-recipes","https://github.com/Netflix/curator"
"pkg:maven/org.powermock/powermock-classloading-objenesis","org.powermock","powermock-classloading-objenesis","https://github.com/powermock/powermock"
"pkg:maven/org.powermock/powermock-module-javaagent","org.powermock","powermock-module-javaagent","https://github.com/powermock/powermock"
"pkg:maven/org.powermock/powermock-classloading-xstream","org.powermock","powermock-classloading-xstream","https://github.com/powermock/powermock"
"pkg:maven/org.powermock/powermock-module-junit4-legacy","org.powermock","powermock-module-junit4-legacy","https://github.com/powermock/powermock"
"pkg:maven/org.powermock/powermock-module-testng","org.powermock","powermock-module-testng","https://github.com/powermock/powermock"
"pkg:maven/org.powermock/powermock-reflect","org.powermock","powermock-reflect","https://github.com/powermock/powermock"
